Attack,Defense,HP,Legendary,Sp. Atk,Sp. Def,Speed,winner
-40.0,-70,-7.0,0.0,-2.0,-37,-35,-1
5.0,20,14.0,0.0,-35.0,-25,-25,-1
-30.0,-85,-23.75,0.0,35.0,-35,-30,-1
-50.5,-39,-14.75,0.0,-50.5,-34,-47,-1
91.0,-4,16.75,0.0,75.0,-15,15,1
-5.5,35,52.6,1.0,-2.5,61,42,1
-85.0,-15,-23.75,-1.0,-85.0,0,-60,-1
-30.0,80,0.5,0.0,-30.0,65,-80,-1
-25.0,-110,-23.0,0.0,35.0,-60,-65,-1
60.0,-10,-52.5,-1.0,160.0,-10,25,1
47.0,0,2.0,0.0,-10.0,-55,18,1
-100.0,-54,-52.5,-1.0,-100.0,-54,25,-1
-9.0,-35,-0.75,0.0,-15.0,-15,39,1
15.0,55,2.8500000000000085,0.0,-25.0,5,-41,-1
10.0,35,-9.5,1.0,-45.0,90,35,1
-65.0,16,9.0,0.0,-20.0,51,-37,-1
-11.0,-12,-4.5,0.0,-25.0,-14,-8,-1
-55.0,30,-40.099999999999994,0.0,-55.0,6,-20,-1
-5.0,5,27.200000000000003,0.0,-30.0,-60,-10,-1
18.0,32,6.900000000000006,1.0,62.0,15,-3,-1
10.0,20,23.5,1.0,50.0,40,-5,-1
123.0,28,31.25,0.0,173.0,20,20,1
-25.0,15,-4.5,0.0,-15.0,15,-75,-1
-27.0,-67,-10.25,0.0,-2.0,-23,30,1
35.0,45,61.5,0.0,25.0,15,-25,-1
15.0,115,25.0,0.0,-27.5,-51,-35,1
-29.0,-39,-21.299999999999997,0.0,-74.0,-46,-58,-1
20.0,25,36.75,0.0,40.0,30,35,1
36.0,-20,24.0,0.0,36.0,-20,9,1
48.0,-30,2.5,0.0,58.0,15,10,1
40.0,25,19.0,0.0,0.0,25,-10,-1
120.0,-55,7.5,0.0,130.0,-10,0,-1
0.0,-80,9.0,0.0,30.0,-70,80,-1
15.0,-15,-8.5,0.0,-35.0,35,-15,-1
-117.0,-100,-35.0,0.0,-38.0,-70,-6,-1
95.0,-100,54.5,-1.0,-5.0,-110,-32,-1
45.0,4,120.25,0.0,55.0,-1,30,1
-50.0,8,37.75,0.0,-3.0,0,-59,-1
30.0,-50,46.0,0.0,20.0,-50,75,1
85.0,-10,11.75,0.0,-95.0,-30,28,1
3.0,8,25.85,0.0,22.0,22,3,1
25.0,7,-22.25,0.0,131.0,24,8,1
-15.0,15,-3.0,-1.0,-20.0,-35,-20,-1
55.0,-25,50.75,1.0,54.0,50,70,1
-42.0,-42,38.15,0.0,-15.0,-35,-50,-1
58.0,27,26.85,0.0,0.0,10,35,1
1.0,-11,10.800000000000004,0.0,-14.0,-6,25,1
-5.0,10,14.75,0.0,-23.0,-17,-45,-1
-8.0,56,62.6,1.0,-8.0,56,39,1
-31.0,-5,23.5,0.0,-22.0,-5,34,1
-25.0,5,16.0,0.0,0.0,-5,-10,-1
180.0,-10,70.25,0.0,80.0,35,25,1
-73.5,-55,19.0,0.0,-46.5,-20,-20,-1
15.0,-4,39.5,0.0,50.0,40,57,1
70.0,15,10.75,0.0,-33.0,-25,-18,-1
130.0,50,16.25,1.0,185.0,70,45,1
5.0,34,26.0,0.0,25.0,24,7,1
68.0,62,32.0,1.0,5.0,10,5,1
-32.5,50,-12.5,0.0,-72.5,-15,15,1
43.0,16,25.9,0.0,130.0,25,5,1
-70.0,-66,5.0,-1.0,-90.0,-76,-20,-1
-60.0,-10,-8.0,-1.0,-90.0,-60,-20,-1
0.0,-70,-8.75,-1.0,0.0,-70,8,1
22.0,-8,-29.599999999999994,0.0,13.0,-7,16,1
18.0,13,59.0,0.0,-9.0,-14,-25,-1
62.0,-84,-2.8999999999999986,0.0,37.0,-16,28,1
-70.0,-27,14.75,0.0,-52.5,50,12,1
30.0,48,14.25,0.0,50.0,22,-16,-1
-5.0,-11,-8.0,-1.0,-70.0,-41,-33,-1
-65.0,-42,34.75,0.0,-60.0,-65,-78,-1
55.0,5,0.5,0.0,50.0,40,25,1
-10.0,15,-19.5,0.0,-75.0,-35,-100,-1
-9.0,25,34.75,0.0,26.0,50,35,1
45.0,-15,30.5,0.0,-10.0,-12,-6,-1
-12.0,-61,-7.0,0.0,-24.0,9,-23,-1
-37.5,-15,4.0,0.0,-42.5,-55,-35,-1
39.0,38,11.75,0.0,52.0,48,-7,-1
-25.0,10,15.0,0.0,-52.5,10,-30,-1
105.0,-25,53.25,1.0,255.0,95,55,1
-88.0,-5,-14.399999999999999,0.0,-88.0,-5,-36,-1
-48.0,18,24.75,0.0,20.0,20,10,1
-62.0,-38,-16.349999999999994,0.0,-45.0,-45,-15,-1
-22.5,37,-2.5,0.0,-20.0,17,-18,-1
-28.0,-12,-18.75,0.0,49.0,-14,-9,-1
-15.0,75,-30.75,1.0,5.0,95,55,1
28.0,3,59.0,0.0,-4.0,-9,-80,-1
-24.0,-1,52.1,0.0,-26.5,-61,20,1
85.0,65,-152.5,0.0,25.0,15,-10,1
-25.0,37,18.9,0.0,-7.0,33,-2,-1
-53.0,-25,15.0,-1.0,-44.0,21,-57,-1
45.0,55,53.0,0.0,25.0,35,-10,-1
60.0,15,-89.5,0.0,60.0,15,43,1
-30.0,-80,7.5,0.0,-60.0,-40,-10,-1
-13.0,15,7.75,0.0,-15.0,-5,47,1
-45.0,-78,-29.25,0.0,40.0,-3,51,-1
-88.0,-25,-40.0,0.0,13.0,-25,-50,-1
35.0,-45,5.5,0.0,-10.0,-65,-10,-1
10.0,-5,47.5,0.0,80.0,55,40,1
136.0,-10,13.0,0.0,81.0,-10,51,1
-24.0,-42,-6.099999999999994,0.0,-4.0,-52,71,1
-22.5,35,36.75,0.0,-27.5,20,70,1
-24.0,-13,-4.75,0.0,-63.0,-13,-66,-1
-40.0,-5,54.75,0.0,20.0,25,-20,-1
-15.0,7,24.9,0.0,45.0,25,18,1
102.0,75,39.0,0.0,96.0,49,-20,1
-50.0,-9,60.5,0.0,20.0,41,40,1
-75.0,-83,-21.199999999999996,0.0,-4.0,-34,-3,-1
-21.0,57,8.600000000000009,1.0,29.0,157,2,1
-7.5,27,43.45,0.0,-30.0,35,47,1
-18.0,-52,22.5,0.0,-32.0,-32,-1,-1
37.0,42,-111.5,0.0,7.0,-18,-3,-1
-82.5,-25,-2.1499999999999915,-1.0,-87.5,-35,-16,-1
-5.0,6,1.75,0.0,0.0,6,-15,-1
-4.5,45,-18.0,0.0,-72.5,60,-19,-1
-70.0,13,41.45,0.0,-50.0,1,62,-1
-35.0,-2,9.0,0.0,0.0,33,4,1
114.0,-105,9.0,0.0,40.0,-105,14,1
15.0,66,61.25,1.0,31.0,40,35,1
-27.0,-52,12.75,0.0,15.0,40,13,1
-5.0,-25,-9.5,0.0,-74.0,-45,-47,-1
32.0,23,24.75,0.0,-30.0,-30,-12,-1
-32.0,6,1.75,0.0,-52.0,6,14,1
5.0,-15,53.25,0.0,55.0,55,65,1
10.0,0,25.5,0.0,-65.0,-10,10,1
-83.0,-18,-26.0,0.0,-31.0,-39,-100,-1
94.0,43,27.75,1.0,70.0,23,12,-1
62.0,2,-34.14999999999999,0.0,-2.0,-52,4,1
-35.0,-61,-21.799999999999997,-1.0,9.0,-20,-5,-1
10.0,-75,-14.0,-1.0,70.0,5,-11,-1
17.0,26,35.5,0.0,57.0,72,41,1
-21.0,-32,49.5,0.0,-42.0,31,7,1
-56.5,-27,-10.0,-1.0,-106.5,-77,8,1
-130.0,-12,-7.25,0.0,-75.0,-12,-27,-1
-15.0,-25,4.75,0.0,-5.0,-5,-45,-1
-67.5,5,-26.5,0.0,-72.5,-25,-45,-1
-10.0,-20,-25.0,0.0,75.0,-10,80,1
-50.5,-55,-16.85,0.0,-33.5,-18,3,1
-29.0,-45,-6.0,0.0,26.0,-55,-16,-1
-77.0,-42,2.75,0.0,-49.0,-24,17,1
15.0,20,-38.599999999999994,0.0,-37.0,25,46,1
40.0,35,61.25,1.0,145.0,65,60,1
-47.5,-113,32.5,0.0,-22.5,50,13,1
70.0,-55,75.7,1.0,75.0,-5,65,1
0.0,25,13.5,0.0,-20.0,25,-30,-1
100.0,10,5.0,1.0,190.0,25,40,1
0.0,-15,24.75,0.0,5.0,-15,-35,-1
-82.5,25,41.45,0.0,-40.0,25,-25,-1
23.0,-23,7.0,0.0,13.0,-13,0,-1
-38.0,1,-10.450000000000003,0.0,-15.0,-11,-24,-1
-37.5,-55,-5.25,0.0,-62.0,-93,-4,-1
25.0,25,76.45,0.0,35.0,45,-11,-1
-66.0,12,-57.099999999999994,-1.0,-26.0,9,-13,-1
-80.0,65,10.75,1.0,45.0,45,-5,-1
-25.0,-15,25.15,0.0,-3.0,-7,-24,-1
65.0,24,33.55,0.0,36.0,20,75,1
4.0,34,-49.5,0.0,19.0,31,20,1
40.0,-31,63.7,0.0,40.0,10,-40,-1
-12.0,78,62.2,0.0,8.0,78,2,1
65.0,-19,-1.0,1.0,90.0,-19,73,1
-110.0,-95,-3.0,0.0,-37.5,5,25,1
-64.0,-65,-40.75,0.0,-40.0,-50,0,-1
62.0,36,30.75,0.0,147.0,11,40,1
-32.0,13,-21.85,0.0,15.0,-30,-5,-1
90.0,-5,22.0,0.0,99.0,20,40,1
110.0,85,31.0,0.0,25.0,50,15,1
-10.0,-40,-11.75,0.0,-17.0,-33,-53,-1
65.0,-20,88.5,0.0,145.0,55,-20,-1
-8.0,-44,31.0,0.0,33.0,-4,38,1
127.0,98,57.5,1.0,92.0,27,46,1
-17.0,67,49.0,0.0,-57.5,-15,-5,-1
56.0,-30,-47.0,0.0,25.0,-50,-43,-1
-75.0,-45,-41.8,0.0,-44.0,-55,-59,1
100.0,15,58.25,0.0,-35.0,10,60,1
-37.0,-21,25.0,0.0,-3.0,-7,-43,-1
7.5,-36,39.75,0.0,-70.0,60,21,1
60.0,125,16.0,1.0,105.0,115,20,1
50.0,50,39.0,1.0,50.0,70,35,1
-23.0,-19,123.25,0.0,0.0,-10,29,1
20.0,0,-23.549999999999997,0.0,30.0,5,-11,-1
5.0,-5,25.0,0.0,52.0,-8,16,1
-47.5,15,0.5,0.0,27.5,15,5,1
50.0,16,29.0,0.0,10.0,26,73,1
190.0,45,56.0,0.0,150.0,10,40,1
-6.0,67,23.60000000000001,0.0,-11.0,87,17,1
-20.0,5,2.8500000000000085,0.0,0.0,-5,-1,-1
65.0,14,13.0,0.0,-10.0,-51,-3,-1
-10.0,15,23.25,0.0,25.0,-5,-65,-1
-11.0,46,22.75,0.0,15.0,75,-25,-1
101.0,-16,23.35,0.0,-34.0,19,79,1
9.0,29,52.050000000000004,0.0,4.0,44,-82,1
65.0,28,42.0,1.0,20.0,28,25,1
-10.0,65,-11.199999999999996,0.0,20.0,20,10,1
40.0,56,70.25,1.0,60.0,46,45,1
-1.0,37,-0.14999999999999858,0.0,61.0,52,45,1
-11.0,42,50.0,0.0,5.5,32,41,1
25.0,41,20.25,0.0,15.0,1,-5,-1
66.0,4,36.35,0.0,41.0,-6,9,1
60.0,5,28.5,0.0,25.0,0,-5,-1
-90.0,-12,-34.55,0.0,-87.0,-31,-28,-1
40.0,10,-1.75,0.0,-15.0,-80,-35,-1
-11.0,-10,-19.25,0.0,25.0,-10,-39,-1
-57.5,-30,-27.25,0.0,-84.5,-55,-88,-1
-15.0,-20,43.0,0.0,-5.0,0,40,1
55.0,-40,-1.0,0.0,70.0,-20,-20,-1
-104.0,-60,-25.0,0.0,-75.0,-50,14,1
50.0,-100,17.5,-1.0,100.0,-75,-5,-1
70.0,5,1.0,0.0,50.0,-50,20,1
-46.0,52,-6.3999999999999915,0.0,-91.0,-31,10,1
22.0,15,19.25,0.0,5.0,-25,-48,-1
85.0,-29,37.900000000000006,0.0,103.0,-25,-4,-1
-12.5,0,42.5,0.0,-15.0,15,-15,-1
-34.0,13,10.700000000000003,0.0,100.0,45,32,1
-10.0,-20,-18.5,0.0,45.0,0,-10,-1
160.0,-75,26.75,0.0,85.0,-75,30,1
15.0,25,41.35,0.0,10.0,10,30,1
12.0,-3,41.5,0.0,-11.0,14,-61,-1
12.0,-10,-12.25,0.0,12.0,-55,-12,-1
-9.0,-18,-11.299999999999997,0.0,-34.0,-25,3,1
-120.0,-105,-22.0,-1.0,-100.0,-40,-19,-1
0.0,-40,-12.25,0.0,41.0,-23,27,1
-20.0,-10,18.25,0.0,32.5,70,80,1
55.0,15,136.0,0.0,-30.0,-25,-45,1
15.0,-14,20.0,0.0,10.0,21,-55,1
82.0,25,18.200000000000003,0.0,-65.0,-45,17,1
-62.5,15,-2.25,0.0,-55.0,20,-65,-1
20.0,48,57.1,1.0,30.0,48,74,1
60.0,10,15.5,1.0,35.0,-5,25,1
-41.5,-29,-18.25,0.0,-60.0,-10,35,-1
-40.0,78,-1.1999999999999957,0.0,-28.0,79,-82,-1
-11.0,-65,-39.75,0.0,-50.0,-30,20,1
5.0,-15,12.0,-1.0,-90.0,-25,40,1
42.0,37,5.0,0.0,-1.0,-11,6,-1
-12.0,-69,4.100000000000001,0.0,-8.0,-68,23,1
-25.0,0,-5.25,0.0,-20.0,-45,-15,-1
-49.0,-87,-4.5,0.0,-53.0,-79,37,-1
-10.0,35,-6.5,0.0,-80.0,-40,-25,-1
-54.0,35,25.25,0.0,29.0,35,27,1
65.0,35,27.700000000000003,0.0,35.0,35,15,1
-131.0,-48,-42.25,-1.0,-81.0,-38,-14,-1
49.0,12,20.5,0.0,22.0,27,28,1
-18.0,-14,53.25,0.0,31.0,41,39,1
27.0,12,27.5,0.0,30.0,30,41,1
-20.0,10,10.5,0.0,20.0,10,5,1
13.0,-37,3.25,0.0,-27.0,-57,24,1
80.0,55,89.5,1.0,-10.0,40,20,1
-105.0,-85,9.75,0.0,50.0,5,-10,-1
45.0,120,24.0,0.0,5.0,15,-15,-1
-40.0,-25,70.75,-1.0,-85.0,20,-65,-1
180.0,-20,-6.5,-1.0,95.0,-20,15,1
83.0,16,-0.75,1.0,56.0,54,22,1
169.0,-31,0.29999999999999716,0.0,211.0,11,41,1
-74.0,-17,-6.149999999999999,0.0,-35.0,-7,35,-1
97.0,48,104.1,0.0,12.0,9,3,1
64.0,-10,36.45,0.0,94.0,30,5,1
-5.0,35,83.75,0.0,45.0,50,10,1
-85.0,-15,-34.25,0.0,20.0,5,-60,-1
-45.0,-30,-2.5,0.0,-15.0,35,0,-1
51.0,5,53.75,1.0,26.0,3,39,1
31.0,24,34.85,0.0,10.0,15,59,1
-11.0,5,29.25,0.0,0.0,15,-40,-1
15.0,50,44.0,0.0,65.0,45,0,-1
-90.0,-125,-22.5,0.0,-77.5,-25,10,1
155.0,-30,11.75,1.0,155.0,-5,115,1
-20.0,3,5.400000000000006,0.0,-32.0,23,-56,-1
-3.0,-10,-15.0,0.0,-12.0,10,45,1
-45.0,-16,-30.75,0.0,-26.0,-32,-7,-1
-32.0,23,-6.199999999999996,0.0,-53.0,9,-80,-1
-62.0,-15,11.649999999999999,0.0,-17.0,-15,-2,-1
10.0,50,26.0,0.0,80.0,50,15,1
-2.0,46,14.5,0.0,-12.0,-54,-1,-1
0.0,-10,34.5,0.0,65.0,0,-15,-1
-45.0,75,-5.25,0.0,-5.0,95,-35,-1
-60.0,-35,-23.0,0.0,-40.0,-25,-15,-1
-20.0,-15,-2.5,0.0,-10.0,-15,25,1
27.0,-13,-17.14999999999999,0.0,75.0,-8,8,1
9.0,86,44.25,0.0,19.0,81,-55,1
45.0,0,-6.0,1.0,60.0,15,66,1
-40.0,-22,-2.8999999999999986,0.0,-50.0,-22,29,1
21.0,21,26.5,0.0,21.0,-29,25,1
-18.5,4,13.700000000000003,0.0,-54.0,26,-41,-1
-88.5,5,-9.399999999999999,0.0,-63.0,-3,-23,-1
-27.5,28,-12.699999999999996,0.0,-91.5,-34,-79,-1
35.0,-10,-2.1499999999999915,-1.0,-10.0,-20,4,1
-15.0,-5,10.5,0.0,-25.0,-15,-40,-1
25.0,90,35.5,0.0,25.0,50,25,1
-25.0,-41,48.7,0.0,-5.0,-36,-80,-1
-35.0,-57,-10.75,0.0,20.0,-5,-65,-1
61.0,27,15.0,0.0,22.0,17,6,1
-18.0,-35,3.5,0.0,-25.0,-25,0,-1
10.0,10,21.0,0.0,135.0,25,95,1
-25.0,30,10.5,0.0,-7.5,45,70,1
30.0,14,24.5,0.0,-19.0,-2,-12,-1
60.0,-10,34.75,1.0,20.0,25,35,1
40.0,-15,56.7,1.0,-5.0,49,80,1
-65.5,-33,27.1,1.0,-35.5,60,53,-1
-42.5,-26,-8.0,0.0,2.5,49,55,-1
-67.5,-30,-25.0,-1.0,-57.5,-25,-60,-1
10.0,60,44.0,0.0,20.0,75,20,1
-57.5,-30,-33.75,0.0,-75.0,-35,35,-1
6.0,-1,12.5,0.0,-56.0,-24,20,1
101.0,5,17.800000000000004,0.0,216.0,29,10,1
80.0,-20,0.5,0.0,113.0,-28,-20,-1
-20.0,55,41.0,0.0,5.0,60,20,1
-4.0,20,-29.5,0.0,-10.0,-25,4,1
-2.5,-65,80.25,0.0,10.0,50,-20,-1
-40.0,35,-25.75,0.0,-65.0,-35,-65,-1
-15.0,-20,31.25,0.0,-5.0,-5,5,1
45.0,140,56.75,0.0,25.0,30,10,1
10.0,57,28.450000000000003,0.0,8.0,40,49,1
25.0,80,31.75,0.0,110.0,60,40,1
-66.0,20,-19.5,0.0,-21.0,10,-29,-1
-80.0,65,19.0,0.0,-20.0,40,0,-1
46.0,15,66.75,0.0,-9.0,15,45,1
-25.0,-30,-7.25,0.0,-20.0,-35,5,1
54.0,-31,-42.64999999999999,0.0,-46.0,11,55,1
52.0,32,28.60000000000001,0.0,-14.0,32,32,1
100.0,5,21.5,1.0,110.0,15,20,1
-75.0,-80,-5.25,0.0,-35.0,-15,-55,-1
5.0,90,21.75,0.0,-5.0,0,-25,-1
61.0,11,46.75,0.0,16.0,17,11,1
126.0,57,5.700000000000003,0.0,10.0,-20,-45,1
-89.0,-35,9.0,0.0,-37.5,-15,4,1
15.0,75,39.75,0.0,-55.0,35,-30,-1
-30.0,0,6.0,0.0,35.0,0,-40,-1
-98.0,8,18.5,0.0,-55.5,20,-5,-1
25.0,-20,2.0,-1.0,35.0,-120,85,1
20.0,50,-21.5,0.0,135.0,75,135,1
80.0,50,74.0,0.0,10.0,40,32,-1
-115.0,151,-60.75,0.0,-50.0,130,-76,-1
-20.0,-25,-23.75,0.0,-75.0,-55,55,1
-85.0,-55,-8.0,0.0,-30.0,45,70,-1
-49.0,-33,17.25,0.0,-2.5,20,20,1
-16.0,-49,-29.099999999999994,0.0,54.0,4,-31,-1
-20.0,25,-10.75,1.0,-42.5,-40,65,1
20.0,15,22.700000000000003,0.0,-20.0,10,5,1
-10.5,0,75.75,0.0,2.5,20,-12,-1
47.0,25,-1.75,0.0,15.0,5,-12,-1
-47.0,-10,46.5,0.0,78.0,55,47,1
110.0,-25,-14.25,1.0,195.0,5,70,1
-45.0,-55,43.2,0.0,-40.0,0,-97,-1
55.0,-40,37.0,0.0,0.0,25,70,1
62.0,85,14.0,0.0,17.0,-25,53,1
103.0,-54,33.5,0.0,153.0,-24,58,1
-25.0,21,-11.25,0.0,-71.0,16,-85,-1
-60.0,-10,-18.0,0.0,-20.0,-10,-5,-1
58.0,70,69.0,1.0,58.0,60,80,1
38.0,-3,1.25,0.0,8.0,-3,7,1
43.0,-19,10.299999999999997,0.0,97.0,41,9,1
-38.0,35,20.5,0.0,38.0,15,-45,-1
-49.5,-23,-3.0,0.0,-45.0,-5,50,1
42.0,25,7.75,0.0,10.0,10,37,1
25.0,0,101.0,0.0,0.0,45,-25,1
38.0,13,24.0,0.0,58.0,13,26,1
-4.0,0,5.5,0.0,95.0,70,19,1
-40.0,-40,-35.0,0.0,-35.0,-40,10,1
-75.0,-15,-16.25,-1.0,-70.0,-15,-65,-1
-15.0,35,18.25,0.0,-20.0,50,20,1
-29.0,-20,7.899999999999999,0.0,48.0,0,39,1
-5.0,-4,9.25,0.0,0.0,-40,-36,-1
-44.0,-45,39.85,0.0,21.0,56,-5,-1
1.0,-76,-16.949999999999996,0.0,45.0,-56,27,1
-85.0,5,31.25,0.0,-50.0,-10,55,1
23.0,40,29.050000000000004,0.0,0.0,40,-58,-1
-36.0,-4,4.75,0.0,6.0,-51,-65,-1
-54.5,-15,10.899999999999999,0.0,12.5,25,38,1
-50.0,-35,-13.75,-1.0,-55.0,-40,-75,-1
10.0,-18,13.25,0.0,10.0,-18,-12,-1
-18.0,-18,-30.64999999999999,0.0,-22.0,-42,17,1
64.0,50,29.5,0.0,54.0,20,-8,-1
-15.0,-57,-4.25,0.0,107.0,60,46,1
-5.0,53,1.3000000000000043,0.0,-17.5,-5,-33,1
40.0,-25,-18.0,0.0,-5.0,-70,-45,-1
0.0,-40,-19.5,0.0,-20.0,-35,-35,-1
32.0,20,21.450000000000003,0.0,84.0,54,9,1
-55.0,30,-5.099999999999994,-1.0,-94.0,-20,-105,-1
-13.0,28,33.25,0.0,65.0,25,-35,-1
39.0,-25,4.3500000000000085,-1.0,25.0,0,-23,-1
22.0,33,28.050000000000004,0.0,24.0,28,-41,-1
130.0,75,83.75,1.0,45.0,35,5,1
-38.0,-5,27.5,0.0,-18.0,-15,-24,-1
-15.0,45,21.0,0.0,30.0,45,-25,-1
10.0,33,16.25,0.0,-18.0,30,-35,-1
60.0,27,43.25,0.0,50.0,30,50,1
20.0,33,7.300000000000004,0.0,-9.0,-9,6,1
-20.0,-30,1.75,0.0,-10.0,0,10,1
-5.0,-10,16.75,0.0,15.0,35,35,1
-57.5,0,7.200000000000003,0.0,-25.0,-5,8,1
-30.0,-15,-19.5,0.0,-30.0,0,-15,-1
65.0,78,48.35,0.0,18.0,23,-35,-1
-10.0,32,16.0,0.0,9.0,31,-5,-1
65.0,46,18.5,0.0,75.0,30,30,1
40.0,72,8.25,0.0,13.0,10,19,1
-8.0,30,10.600000000000001,0.0,-29.0,13,-48,-1
25.0,0,40.25,0.0,12.5,-15,45,1
-25.0,-15,-23.75,0.0,-65.0,-30,-20,-1
-13.0,-53,15.0,0.0,83.0,63,35,1
-52.5,-40,9.0,0.0,-45.0,-35,38,1
25.0,-10,54.35000000000001,-1.0,65.0,15,-31,-1
-66.0,35,49.1,0.0,-44.0,15,54,-1
85.0,-47,-11.199999999999996,1.0,77.0,-51,28,1
-7.0,55,7.5,0.0,0.0,0,-50,-1
-40.0,-76,-42.55,0.0,-20.0,-6,0,-1
-30.0,20,-1.75,0.0,-20.0,35,10,1
30.0,50,32.5,0.0,40.0,60,63,1
-70.0,-70,-23.0,-1.0,-80.0,-70,-45,-1
8.0,-9,31.5,0.0,43.0,16,79,1
22.0,-8,-46.25,0.0,74.0,9,28,1
32.0,-4,7.300000000000004,0.0,-13.0,-10,-28,-1
-30.0,10,7.5,0.0,-35.0,5,10,1
-12.0,17,-14.599999999999994,0.0,-34.0,21,-47,-1
60.0,-65,-5.0,1.0,60.0,80,30,1
55.0,35,13.25,0.0,205.0,35,50,1
-18.0,10,35.5,0.0,13.0,15,-17,-1
-7.0,13,69.75,0.0,1.0,31,-28,-1
30.0,42,40.0,0.0,5.0,-8,-9,-1
105.0,5,32.5,0.0,14.0,5,-8,-1
-25.0,50,59.0,0.0,-35.0,15,-30,-1
65.0,29,22.75,0.0,0.0,50,-49,-1
-20.0,-30,12.5,0.0,-2.0,-20,-5,-1
0.0,-25,26.0,0.0,10.0,-10,50,1
75.0,45,29.0,0.0,-20.0,45,-25,-1
150.0,9,35.5,0.0,15.0,25,41,1
-55.0,-46,6.550000000000004,0.0,-12.5,8,45,1
6.0,-17,1.4500000000000028,0.0,-8.0,-29,-40,-1
-20.0,-105,44.25,0.0,-15.0,20,72,1
105.0,81,44.5,0.0,35.0,61,18,1
36.0,20,17.0,0.0,51.0,30,23,1
35.0,-25,-1.5,0.0,50.0,5,65,1
-45.0,30,17.200000000000003,0.0,25.0,-15,-30,-1
37.0,-12,31.75,0.0,37.0,-12,-5,-1
115.0,52,29.75,0.0,25.0,77,48,1
-50.0,-30,-17.25,0.0,-48.0,-45,-5,-1
-1.0,-11,7.450000000000003,0.0,-11.0,-21,-36,-1
128.0,65,57.5,1.0,165.0,65,35,1
53.0,18,18.5,0.0,103.0,25,45,1
5.0,-35,3.8000000000000043,0.0,-58.0,-35,-52,-1
20.0,31,84.15,0.0,35.0,52,16,1
-21.0,7,11.600000000000009,0.0,-26.0,-8,-23,-1
0.0,33,2.3000000000000043,0.0,-44.0,-9,-74,-1
-95.0,40,-26.0,0.0,-72.5,-61,-35,-1
-10.0,35,-23.75,0.0,-23.0,-15,-25,-1
-40.0,-30,-20.75,0.0,-40.0,-50,0,-1
-62.0,-18,-22.25,0.0,-47.0,-17,-6,-1
-25.0,10,-92.5,0.0,-32.0,17,0,-1
-52.5,-18,-5.75,0.0,-45.5,25,13,1
65.0,40,41.0,1.0,94.0,39,45,1
-105.0,45,-59.25,-1.0,-105.0,0,-65,-1
25.0,-11,7.700000000000003,0.0,0.0,-11,25,1
-5.0,55,32.85000000000001,-1.0,-35.0,-30,-51,-1
-135.0,0,-23.5,0.0,-50.0,-5,17,-1
-48.0,33,-16.4,0.0,-23.0,13,-51,-1
-80.0,-55,-13.0,0.0,-10.0,-65,-25,-1
-50.0,-60,-53.5,0.0,-40.0,-60,20,1
111.0,-52,-13.75,1.0,66.0,-80,46,1
9.0,-40,23.0,1.0,17.0,25,63,1
-61.0,-45,-23.0,-1.0,-51.0,-75,-51,-1
-50.0,0,-3.0,0.0,-50.0,40,0,-1
-5.0,-165,6.25,0.0,-10.0,-10,95,1
104.0,55,26.0,0.0,99.0,45,31,1
5.0,39,27.6,0.0,6.0,-21,85,1
7.0,-27,-2.5,0.0,42.0,7,11,1
23.0,48,31.5,0.0,38.0,26,89,1
55.0,25,17.200000000000003,0.0,215.0,-25,35,1
-8.0,17,37.5,0.0,37.0,62,16,1
-89.0,3,48.25,0.0,-51.0,3,-47,-1
25.0,-5,0.5,0.0,-10.0,0,-22,-1
230.0,50,39.0,0.0,94.0,29,5,1
156.0,40,57.5,0.0,125.0,40,19,1
2.0,63,-1.8500000000000014,0.0,42.0,58,-125,-1
-65.0,-32,-27.349999999999994,-1.0,-65.0,-89,-44,-1
-23.5,12,75.6,0.0,-38.5,19,10,1
198.0,-108,14.0,0.0,143.0,-78,75,1
35.0,20,-55.0,0.0,-40.0,-40,5,1
56.0,-25,39.0,0.0,80.0,-5,-15,-1
30.0,20,74.0,1.0,110.0,-20,55,1
-66.0,12,-57.099999999999994,-1.0,-26.0,9,-13,-1
12.0,5,-4.5,0.0,-2.0,25,55,1
-70.0,-56,-7.349999999999994,-1.0,-102.5,-56,-52,-1
77.0,45,-18.5,0.0,-10.0,-10,0,-1
-61.0,3,-31.0,-1.0,-73.5,-55,-78,-1
-47.0,-56,21.0,0.0,-8.0,26,65,1
217.0,37,37.5,0.0,87.0,47,86,1
25.0,1,9.300000000000004,0.0,-7.0,-8,16,1
4.0,-34,-42.64999999999999,0.0,-31.0,-49,38,1
25.0,-40,-1.75,0.0,-5.0,10,-22,-1
-35.0,-5,-0.75,0.0,-15.0,-10,-44,-1
15.0,55,38.800000000000004,0.0,45.0,-20,-8,-1
169.0,50,-2.299999999999997,0.0,0.0,-40,-15,-1
1.0,-55,-11.0,0.0,-48.0,-74,34,1
120.0,-20,5.0,-1.0,100.0,-20,-5,-1
86.0,-25,35.25,0.0,41.0,5,83,1
-15.0,0,3.25,0.0,-35.0,-30,0,-1
-14.5,-20,21.0,0.0,-10.0,10,67,1
-122.5,-20,22.5,-1.0,-111.5,13,-66,-1
0.0,3,9.100000000000001,0.0,-30.0,-33,28,1
108.0,-7,44.300000000000004,1.0,131.0,74,30,1
-35.0,-65,-7.5,0.0,15.0,-15,8,1
